BOOKING,WK_TYPE,TIME_PERIOD,TIME_PERIOD_SORT,ROUTE_NUMBER,ROUTE_NAME,DIRECTION_NAME,SERVICE_CODE,SERVICE_TYPE,SERVICE_CLASS,SERVICE_MODE,SORT_ORDER,STOP_ID,STOP_ID_NEAR,STOP,TRAVEL_DIRECTION,TIMEPOINT,AVG_SEGMENT_MILES,CITY,COUNTY,TAZ,CENSUS_TRACT,AVG_DWELL_TIME,AVG_PASSENGERS_ON,AVG_PASSENGERS_OFF,AVG_VEHICLE_SEATS,AVG_LOAD,MAX_LOAD,AVG_PASSENGER_MILES,AVG_WHEELCHAIR,AVG_BICYCLE,AVG_KNEEL,SUM_PASSENGERS_ON,SUM_PASSENGERS_OFF,SUM_VEHICLE_SEATS,SUM_FON,SUM_FOFF,SUM_RON,SUM_ROFF,SUM_LOAD,SUM_PASSENGER_MILES,SUM_WHEELCHAIR,SUM_BICYCLE,SUM_KNEEL,AVG_LOAD_P,TRIPS_EARLY,TRIPS_LATE,TRIPS_ONTIME,AVG_SERVICED,MAX_LOAD_P,LAT,LON,ONTIME,STOP_KEY,TRIPS_COUNT,TRIPS_GROSS,AVG_SEGMENT_KM
2019-01,SAT,AM Early,1,5,5:05,EAST,,,,,170,100435,100435,CR-LAU,X,-1,,,,,,0.16625,0,0,35,4,9,,0,0,0,0,0,318,0,0,0,0,42,,0,0,0,13,,,,0,0.243243243,37.544492,-77.451598,,,9,9,
2019-01,SAT,AM Early,1,5,5:05,EAST,,,,,180,3602,3602,Cary/Belvidere,E,0,0.196780303,,,,,0.22625,0,0,35,4,9,0.896443603,0,0,0,3,4,318,3,2,0,3,41,8.067992424,0,0,0,12,0,0,0,0.666,0.243243243,37.543991,-77.448296,0,,9,9,0.3166872
2019-01,SAT,AM Early,1,5,5:05,EAST,,,,,190,3603,3603,Cary/Foushee,E,0,0.189015152,,,,,0,0,0,35,4,9,0.861069024,0,0,0,0,0,318,0,0,0,0,41,7.749621212,0,0,0,12,0,0,0,0,0.243243243,37.542268,-77.445437,0,,9,9,0.3041904
2019-01,SAT,AM Early,1,5,5:05,EAST,,,,,200,350,350,CARY/3RD,E,0,0.185416667,,,,,0.02,0,0,35,4,9,0.803472222,0,0,0,0,2,318,0,2,0,0,39,7.23125,0,0,0,12,0,0,0,0.222,0.243243243,37.540618,-77.442692,0,,9,9,0.2983992
2019-01,SAT,AM Early,1,5,5:05,EAST,,,,,210,2473,2473,CARY/6TH,E,0,0.113068182,,,,,0,0,0,35,4,9,0.489962121,0,0,0,0,0,318,0,0,0,0,39,4.409659091,0,0,0,12,0,0,0,0,0.243243243,37.538994,-77.44,0,,9,9,0.1819656
2019-01,SAT,AM Early,1,5,5:05,EAST,,,,,220,1148,1148,CARY/8TH,E,0,0.1125,,,,,0.07125,0,0,35,4,9,0.4875,0,0,0,0,0,318,0,0,0,0,39,4.3875,0,0,0,12,0,0,0,0,0.243243243,37.538037,-77.43833,0,,9,9,0.1810512
2019-01,SAT,AM Early,1,5,5:05,EAST,,,,,220,99999,1148,,,0,0,,,,,0.085,0,1,34,6,8,0,0,0,0,0,3,69,0,3,0,0,13,0,0,0,0,18,0,0,0,1,0.228571429,,,0,,2,2,0
2019-01,SAT,AM Early,1,5,5:05,EAST,,,,,230,1149,1149,9TH/CARY,N,0,0.062878788,,,,,0,0,0,35,4,8,0.251515152,0,0,0,0,0,318,0,0,0,0,36,2.263636364,0,0,0,11,0,0,0,0,0.216216216,37.537702,-77.436692,0,,9,9,0.1011936
2019-01,SAT,AM Early,1,5,5:05,EAST,,,,,240,100397,100397,9C,X,-1,,,,,,0.677777778,0,0,35,4,8,,0,0,0,0,0,318,0,0,0,0,36,,0,0,0,11,,,,0,0.216216216,37.537732,-77.436718,,,9,9,
2019-01,SAT,AM Early,1,5,5:05,EAST,,,,,250,826,826,9TH/MAIN,N,0,0.390340909,,,,,0,0,0,35,4,8,1.561363636,0,0,0,0,0,318,0,0,0,0,36,14.05227273,0,0,0,11,0,0,0,0,0.216216216,37.538421,-77.436012,0,,9,9,0.6281928
2019-01,SAT,AM Early,1,5,5:05,EAST,,,,,250,99999,2628,,,0,0,,,,,0.1775,0,1,35,3,7,0,0,0,0,2,13,283,2,9,0,4,24,0,0,0,0,8,0,0,0,1,0.189189189,,,0,,8,8,0
2019-01,SAT,AM Early,1,5,5:05,EAST,,,,,270,2628,2628,TRANSFER PLAZA BAY I,N,0,0.818181818,,,,,0.246666667,0,0,35,3,8,2.454545455,0,0,0,2,0,318,2,0,0,0,27,22.09090909,0,0,0,8,0,0,0,0.222,0.216216216,37.542995,-77.431837,0,,9,9,1.316736
2019-01,SAT,AM Early,1,5,5:05,EAST,,,,,280,100258,100258,BAY-I,X,-1,,,,,,1.685555556,0,0,35,3,8,,0,0,0,0,0,318,0,0,0,0,27,,0,0,0,8,,,,0,0.216216216,37.54362,-77.431379,,,9,9,
2019-01,SAT,AM Early,1,5,5:05,EAST,,,,,290,998,998,MOSBY/P,N,0,0.184090909,,,,,0,0,0,35,4,8,0.736363636,0,0,0,0,0,318,0,0,0,0,36,6.627272727,0,0,0,11,0,0,0,0,0.216216216,37.541795,-77.419128,0,,9,9,0.2962656
2019-01,SAT,AM Early,1,5,5:05,EAST,,,,,290,99999,2628,,,0,0,,,,,0.448571429,2,0,35,3,6,0,0,0,0,14,5,250,14,5,0,0,26,0,0,0,0,10,0,0,0,1,0.162162162,,,0,,7,7,0
2019-01,SAT,AM Early,1,5,5:05,EAST,,,,,300,3042,3042,MOSBY/FAIRMOUNT,N,0,0.21155303,,,,,0,0,0,35,4,8,0.846212121,0,0,0,0,0,318,0,0,0,0,36,7.615909091,0,0,0,11,0,0,0,0,0.216216216,37.543917,-77.417102,0,,9,9,0.3404616
2019-01,SAT,AM Early,1,5,5:05,EAST,,,,,310,3044,3044,MECHANICSVILLE PIKE/BRAUERS LANE,W,0,0.146969697,,,,,0,0,0,35,4,8,0.587878788,0,0,0,0,0,318,0,0,0,0,36,5.290909091,0,0,0,11,0,0,0,0,0.216216216,37.546755,-77.415752,0,,9,9,0.2365248
2019-01,SAT,AM Early,1,5,5:05,EAST,,,,,320,3045,3045,MECHANICSVILLE PIKE/FAIRFIELD,N,0,0.153219697,,,,,0.024444444,0,0,35,3,8,0.544781145,0,0,0,0,4,318,0,4,0,0,32,4.903030303,0,0,0,10,0,0,0,0.222,0.216216216,37.548648,-77.414533,0,,9,9,0.2465832
2019-01,SAT,AM Early,1,5,5:05,EAST,,,,,330,1004,1004,MECHANICSVILLE PIKE/CARVER,N,0,0.125378788,,,,,0,0,0,35,3,8,0.445791246,0,0,0,0,0,318,0,0,0,0,32,4.012121212,0,0,0,10,0,0,0,0,0.216216216,37.550652,-77.413335,0,,9,9,0.2017776
2019-01,SAT,AM Early,1,5,5:05,EAST,,,,,340,1005,1005,MECHANICSVILLE PIKE/PHAUP,N,0,0.149431818,,,,,0.002222222,0,0,35,3,8,0.514709596,0,0,0,0,1,318,0,0,0,1,31,4.632386364,0,0,0,9,0,0,0,0.111,0.216216216,37.552278,-77.412318,0,,9,9,0.2404872
2019-01,SAT,AM Early,1,5,5:05,EAST,,,,,350,1006,1006,WHITCOMB/MECHANICSVILLE PIKE,N,0,0,,,,,,0,1,35,2,6,0,0,0,0,0,10,318,0,9,0,1,21,0,0,0,0,6,0,0,0,0.555,0.162162162,37.554111,-77.412237,0,,9,9,0
2019-01,SAT,AM Early,1,5,5:05,EAST,,,,,350,99999,1006,,,0,0,,,,,0.72,0,0,37,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,1,0
2019-01,SAT,AM Early,1,5,5:05,EAST,,,,,360,100226,100226,W-MEC,X,-1,,,,,,,0,0,35,2,6,,0,0,0,0,0,318,0,0,0,0,21,,0,0,0,6,0,0,9,0,0.162162162,37.55432,-77.41258,1,,9,9,
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,10,1006,1006,WHITCOMB/MECHANICSVILLE PIKE,N,0,0.121780303,,,,,,2,0,36,2,4,0.243560606,0,0,0,16,0,293,16,0,0,0,16,1.948484848,0,0,0,5,0,0,0,0.875,0.105263158,37.554111,-77.412237,0,,8,8,0.1959864
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,20,100226,100226,W-MEC,X,-1,,,,,,,0,0,36,2,4,,0,0,0,0,0,293,0,0,0,0,16,,0,0,0,5,0,0,8,0,0.105263158,37.55432,-77.41258,1,,8,8,
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,30,1007,1007,WHITCOMB/DEFOREST,W,0,0.198674242,,,,,0.6925,1,0,36,3,7,0.745028409,0,0,0,14,0,293,14,0,0,0,30,5.960227273,0,0,0,10,0,0,0,0.875,0.184210526,37.554478,-77.414257,0,,8,8,0.3197352
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,40,1009,1009,WHITCOMB/REDWOOD,W,0,0.165719697,,,,,0.28375,1,0,36,5,9,0.932173295,0,0,0,15,0,293,15,0,0,0,45,7.457386364,0,0,0,15,0,0,0,1,0.236842105,37.55401,-77.417825,0,,8,8,0.2667
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,50,1028,1028,WHITCOMB/LEBANON,W,0,0.115909091,,,,,0,0,0,36,5,9,0.651988636,0,0,0,0,0,293,0,0,0,0,45,5.215909091,0,0,0,15,0,0,0,0,0.236842105,37.55366,-77.420798,0,,8,8,0.1865376
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,60,1029,1029,MECKLENBURG/WOOD,S,0,0.270454545,,,,,0,0,0,36,5,9,1.521306818,0,0,0,0,0,293,0,0,0,0,45,12.17045455,0,0,0,15,0,0,0,0,0.236842105,37.552853,-77.422243,0,,8,8,0.4352544
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,70,2665,2665,OLIVER HILL/HOSPITAL,S,0,0.183712121,,,,,0,0,0,36,5,9,1.033380682,0,0,0,0,0,293,0,0,0,0,45,8.267045455,0,0,0,15,0,0,0,0,0.236842105,37.549767,-77.423977,0,,8,8,0.295656
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,80,2700,2700,FAIRFIELD WAY/ENTRANCE TO CITY JAIL,E,0,0.210416667,,,,,0.00875,0,0,36,5,9,1.209895833,0,0,0,1,0,293,1,0,0,0,46,9.679166667,0,0,0,15,0,0,0,0.125,0.236842105,37.548092,-77.422791,0,,8,8,0.3386328
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,90,100267,100267,OLV-HL,X,-1,,,,,,0.44,0,0,36,5,9,,0,0,0,0,0,293,0,0,0,0,46,,0,0,0,15,,,,0,0.236842105,37.548189,-77.423969,,,8,8,
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,100,1033,1033,HILDRETH/FORD,E,0,0.125189394,,,,,0,0,0,36,6,9,0.766785038,0,0,0,0,0,293,0,0,0,0,49,6.134280303,0,0,0,16,0,0,0,0,0.236842105,37.549534,-77.419886,0,,8,8,0.2014728
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,100,99999,2700,,,0,0,,,,,0.04,1,0,35,7,8,0,0,0,0,3,0,71,3,0,0,0,14,0,0,0,0,19,0,0,0,1,0.216216216,,,0,,2,2,0
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,110,2667,2667,FORD/SUSSEX,E,0,0.178219697,,,,,0,0,0,36,6,9,1.091595644,0,0,0,0,0,293,0,0,0,0,49,8.732765152,0,0,0,16,0,0,0,0,0.236842105,37.549965,-77.417667,0,,8,8,0.2868168
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,110,99999,1036,,,0,0,,,,,0.6525,2,0,37,8,10,0,0,0,0,9,0,148,9,0,0,0,32,0,0,0,0,21,0,0,0,1,0.263157895,,,0,,4,4,0
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,120,1036,1036,FORD/MECHANICSVILLE PIKE,E,0,0.226704545,,,,,0.1575,0,0,36,7,10,1.700284091,0,0,0,2,0,293,2,0,0,0,60,13.60227273,0,0,0,20,0,0,0,0.25,0.263157895,37.549555,-77.41448,0,,8,8,0.3648456
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,130,293,293,ACCOMODATION/GAY,W,0,0.131818182,,,,,0,0,0,36,7,10,0.988636364,0,0,0,0,0,293,0,0,0,0,60,7.909090909,0,0,0,20,0,0,0,0,0.263157895,37.548653,-77.417372,0,,8,8,0.2121408
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,130,99999,294,,,0,0,,,,,0.25,1,0,35,5,7,0,0,0,0,2,0,71,2,0,0,0,11,0,0,0,0,15,0,0,0,1,0.189189189,,,0,,2,2,0
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,140,294,294,COALTER/RICHMOND,S,0,0.13030303,,,,,0.00875,0,0,36,7,10,1.026136364,0,0,0,1,0,293,1,0,0,0,63,8.209090909,0,0,0,21,0,0,0,0.125,0.263157895,37.547632,-77.418907,0,,8,8,0.2097024
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,150,295,295,COALTER/REDD,S,0,0.242992424,,,,,0.03375,0,0,36,8,10,1.974313447,0,0,0,2,0,293,2,0,0,0,65,15.79450758,0,0,0,22,0,0,0,0.25,0.263157895,37.545883,-77.419662,0,,8,8,0.3910584
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,160,100025,100025,COR,X,-1,,,,,,0.86375,0,0,36,8,10,,0,0,0,0,0,293,0,0,0,0,65,,0,0,0,22,0,1,7,0,0.263157895,37.546082,-77.419426,0.875,,8,8,
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,170,2813,2813,MECHANICSVILLE PIKE/LITTLEPAGE,S,0,0.208712121,,,,,0.02,0,0,36,9,11,1.930587121,0,0,0,2,0,293,2,0,0,0,74,15.44469697,0,0,0,25,0,0,0,0.25,0.289473684,37.5438,-77.417341,0,,8,8,0.3358896
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,170,99999,295,,,0,0,,,,,0.1825,1,0,36,8,11,0,0,0,0,5,0,146,5,0,0,0,35,0,0,0,0,23,0,0,0,1,0.289473684,,,0,,4,4,0
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,170,99999,1041,,,0,0,,,,,0.32,1,0,37,8,8,0,0,0,0,1,0,37,1,0,0,0,8,0,0,0,0,21,0,0,0,1,0.216216216,,,0,,1,1,0
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,170,99999,2813,,,0,0,,,,,0.16,1,0,37,9,11,0,0,0,0,2,0,74,2,0,0,0,18,0,0,0,0,24,0,0,0,1,0.297297297,,,0,,2,2,0
