BOOKING,WK_TYPE,TIME_PERIOD,TIME_PERIOD_SORT,ROUTE_NUMBER,ROUTE_NAME,DIRECTION_NAME,SERVICE_CODE,SERVICE_TYPE,SERVICE_CLASS,SERVICE_MODE,SORT_ORDER,STOP_ID,STOP_ID_NEAR,STOP,TRAVEL_DIRECTION,TIMEPOINT,AVG_SEGMENT_MILES,CITY,COUNTY,TAZ,CENSUS_TRACT,AVG_DWELL_TIME,AVG_PASSENGERS_ON,AVG_PASSENGERS_OFF,AVG_VEHICLE_SEATS,AVG_LOAD,MAX_LOAD,AVG_PASSENGER_MILES,AVG_WHEELCHAIR,AVG_BICYCLE,AVG_KNEEL,SUM_PASSENGERS_ON,SUM_PASSENGERS_OFF,SUM_VEHICLE_SEATS,SUM_FON,SUM_FOFF,SUM_RON,SUM_ROFF,SUM_LOAD,SUM_PASSENGER_MILES,SUM_WHEELCHAIR,SUM_BICYCLE,SUM_KNEEL,AVG_LOAD_P,TRIPS_EARLY,TRIPS_LATE,TRIPS_ONTIME,AVG_SERVICED,MAX_LOAD_P,LAT,LON,ONTIME,STOP_KEY,TRIPS_COUNT,TRIPS_GROSS,AVG_SEGMENT_KM
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,150,100025,100025,COR,X,-1,,,,,,0.607,0,0,36,6,13,,0,0,0,0,0,361,0,0,0,0,65,,0,0,0,18,0,0,10,0,0.342105263,37.546082,-77.419426,1,,10,10,
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,160,295,295,COALTER/REDD,S,0,0.257007576,,,,,0,0,0,36,6,13,1.670549242,0,0,0,0,0,361,0,0,0,0,65,16.70549242,0,0,0,18,0,0,0,0,0.342105263,37.545883,-77.419662,0,,10,10,0.4136136
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,170,2813,2813,MECHANICSVILLE PIKE/LITTLEPAGE,S,0,0.215151515,,,,,0.123,0,0,36,7,13,1.635151515,0,0,0,3,0,361,3,0,0,0,76,16.35151515,0,0,0,21,0,0,0,0.2,0.342105263,37.5438,-77.417341,0,,10,10,0.3462528
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,170,99999,295,,,0,0,,,,,0.356,1,0,36,7,9,0,0,0,0,8,0,181,8,0,0,0,35,0,0,0,0,19,0,0,0,1,0.236842105,,,0,,5,5,0
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,170,99999,1041,,,0,0,,,,,0.113333333,1,0,35,8,10,0,0,0,0,3,1,106,3,1,0,0,24,0,0,0,0,22,0,0,0,1,0.27027027,,,0,,3,3,0
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,180,1041,1041,MOSBY/P,S,0,0.60625,,,,,0.106666667,0,0,36,8,14,5.21375,0,0,0,8,0,361,8,1,0,0,86,52.1375,0,0,0,23,0,0,0,0.5,0.368421053,37.54139,-77.419645,0,,10,10,0.9756648
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,190,3706,3706,Leigh/11th,W,0,0.298674242,,,,,0.043,0,0,36,8,14,2.449128788,0,0,0,0,4,361,0,5,0,0,82,24.49128788,0,0,0,22,0,0,0,0.2,0.368421053,37.542768,-77.42905,0,,10,10,0.4806696
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,200,674,674,10TH/MARSHALL,S,0,0.08219697,,,,,,0,0,36,8,14,0.674015152,0,0,0,0,0,361,0,0,0,0,82,6.740151515,0,0,0,22,0,0,0,0,0.368421053,37.540721,-77.432685,0,,10,10,0.1322832
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,210,125,125,BROAD/9TH,N,0,0.055492424,,,,,,0,0,36,8,14,0.455037879,0,0,0,0,0,361,0,0,0,0,82,4.550378788,0,0,0,22,0,0,0,0,0.368421053,37.54079,-77.433617,0,,10,10,0.0893064
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,220,3428,3428,9th/Marshall (Mid-block between Marshall +Broad,N,0,0.102651515,,,,,,0,0,36,8,14,0.841742424,0,0,0,0,0,361,0,0,0,0,82,8.417424242,0,0,0,22,0,0,0,0,0.368421053,37.541163,-77.433362,0,,10,10,0.1652016
