BOOKING,WK_TYPE,TIME_PERIOD,TIME_PERIOD_SORT,ROUTE_NUMBER,ROUTE_NAME,DIRECTION_NAME,SERVICE_CODE,SERVICE_TYPE,SERVICE_CLASS,SERVICE_MODE,SORT_ORDER,STOP_ID,STOP_ID_NEAR,STOP,TRAVEL_DIRECTION,TIMEPOINT,AVG_SEGMENT_MILES,CITY,COUNTY,TAZ,CENSUS_TRACT,AVG_DWELL_TIME,AVG_PASSENGERS_ON,AVG_PASSENGERS_OFF,AVG_VEHICLE_SEATS,AVG_LOAD,MAX_LOAD,AVG_PASSENGER_MILES,AVG_WHEELCHAIR,AVG_BICYCLE,AVG_KNEEL,SUM_PASSENGERS_ON,SUM_PASSENGERS_OFF,SUM_VEHICLE_SEATS,SUM_FON,SUM_FOFF,SUM_RON,SUM_ROFF,SUM_LOAD,SUM_PASSENGER_MILES,SUM_WHEELCHAIR,SUM_BICYCLE,SUM_KNEEL,AVG_LOAD_P,TRIPS_EARLY,TRIPS_LATE,TRIPS_ONTIME,AVG_SERVICED,MAX_LOAD_P,LAT,LON,ONTIME,STOP_KEY,TRIPS_COUNT,TRIPS_GROSS,AVG_SEGMENT_KM
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,140,294,294,COALTER/RICHMOND,S,0,0.130871212,,,,,0,0,0,36,4,6,0.523484848,0,0,0,0,0,291,0,0,0,0,32,4.187878788,0,0,0,10,0,0,0,0,0.157894737,37.547632,-77.418907,0,,8,8,0.2106168
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,150,100025,100025,COR,X,-1,,,,,,1.18,0,0,36,4,6,,0,0,0,0,0,291,0,0,0,0,32,,0,0,0,10,1,0,7,0,0.157894737,37.546082,-77.419426,0.875,,8,8,
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,160,295,295,COALTER/REDD,S,0,0.242992424,,,,,0,0,0,36,4,6,0.971969697,0,0,0,0,0,291,0,0,0,0,32,7.775757576,0,0,0,10,0,0,0,0,0.157894737,37.545883,-77.419662,0,,8,8,0.3910584
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,170,2813,2813,MECHANICSVILLE PIKE/LITTLEPAGE,S,0,0.208712121,,,,,0,0,0,36,5,8,1.043560606,0,0,0,0,0,291,0,0,0,0,40,8.348484848,0,0,0,13,0,0,0,0,0.210526316,37.5438,-77.417341,0,,8,8,0.3358896
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,170,99999,295,,,0,0,,,,,0.216666667,1,0,37,5,6,0,0,0,0,5,0,112,5,0,0,0,15,0,0,0,0,13,0,0,0,1,0.157894737,,,0,,3,3,0
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,170,99999,1041,,,0,0,,,,,0.4325,3,0,36,7,8,0,0,0,0,13,0,144,13,0,0,0,28,0,0,0,0,19,0,0,0,1,0.216216216,,,0,,4,4,0
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,170,99999,2813,,,0,0,,,,,1.215,2,1,36,7,8,0,0,0,0,5,2,72,5,2,0,0,15,0,0,0,0,20,0,0,0,1,0.216216216,,,0,,2,2,0
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,180,1041,1041,MOSBY/P,S,0,0.888825758,,,,,0.06,0,0,36,7,10,6.221780303,0,0,0,3,0,291,3,0,0,0,56,49.77424242,0,0,0,19,0,0,0,0.25,0.263157895,37.54139,-77.419645,0,,8,8,1.4304264
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,190,674,674,10TH/MARSHALL,S,0,0.085227273,,,,,0,0,0,36,7,10,0.596590909,0,0,0,0,0,291,0,0,0,0,56,4.772727273,0,0,0,19,0,0,0,0,0.263157895,37.540721,-77.432685,0,,8,8,0.13716
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,200,125,125,BROAD/9TH,N,0,0.051893939,,,,,0,0,0,36,7,10,0.363257576,0,0,0,0,0,291,0,0,0,0,56,2.906060606,0,0,0,19,0,0,0,0,0.263157895,37.54079,-77.433617,0,,8,8,0.0835152
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,210,3428,3428,9th/Marshall (Mid-block between Marshall +Broad,N,0,0.102651515,,,,,0,0,0,36,7,10,0.718560606,0,0,0,0,0,291,0,0,0,0,56,5.748484848,0,0,0,19,0,0,0,0,0.263157895,37.541163,-77.433362,0,,8,8,0.1652016
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,220,100262,100262,BAY-E,X,-1,,,,,,12.9175,0,0,36,7,10,,0,0,0,0,0,291,0,0,0,0,56,,0,0,0,19,,,,0,0.263157895,37.542593,-77.43228,,,8,8,
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,230,2644,2644,TRANSFER PLAZA BAY E,N,0,0.28844697,,,,,2.39,0,0,36,7,10,2.055184659,0,0,0,1,0,291,1,0,0,0,57,16.44147727,0,0,0,19,0,0,0,0.125,0.263157895,37.542387,-77.432306,0,,8,8,0.4642104
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,240,922,922,8TH/CLAY,S,0,0.085795455,,,,,0,0,0,36,6,10,0.579119318,0,0,0,0,0,291,0,0,0,0,54,4.632954545,0,0,0,18,0,0,0,0,0.263157895,37.542883,-77.433374,0,,8,8,0.1380744
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,240,99999,2644,,,0,0,,,,,3.431666667,0,3,36,4,5,0,0,0,0,3,20,219,3,22,0,0,25,0,0,0,0,11,0,0,0,1,0.131578947,,,0,,6,6,0
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,260,298,298,8TH/MARSHALL,S,0,0.139393939,,,,,2.0475,0,0,36,4,7,0.662121212,0,0,0,0,2,291,0,2,0,0,38,5.296969697,0,0,0,13,0,0,0,0.125,0.184210526,37.541891,-77.43432,0,,8,8,0.2243328
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,260,99999,298,,,0,0,,,,,0.35,1,0,35,4,4,0,0,0,0,1,0,35,1,0,0,0,4,0,0,0,0,11,0,0,0,1,0.114285714,,,0,,1,1,0
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,260,99999,2644,,,0,0,,,,,3.723333333,0,2,35,3,4,0,0,0,0,1,7,107,1,8,0,0,10,0,0,0,0,9,0,0,0,1,0.108108108,,,0,,3,3,0
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,260,99999,2965,,,0,0,,,,,0.12,1,0,35,5,5,0,0,0,0,1,0,35,1,0,0,0,5,0,0,0,0,14,0,0,0,1,0.142857143,,,0,,1,1,0
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,270,2965,2965,8TH/GRACE,S,0,0.119886364,,,,,0,0,0,36,4,6,0.509517045,0,0,0,0,0,291,0,0,0,0,34,4.076136364,0,0,0,11,0,0,0,0,0.157894737,37.540293,-77.435842,0,,8,8,0.1929384
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,270,99999,2472,,,0,0,,,,,0.175,0,1,36,4,5,0,0,0,0,0,2,72,0,2,0,0,9,0,0,0,0,12,0,0,0,1,0.135135135,,,0,,2,2,0
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,280,2472,2472,8TH/MAIN,W,0,0.177272727,,,,,0.06,0,0,36,3,5,0.664772727,0,0,0,0,2,291,0,2,0,0,30,5.318181818,0,0,0,10,0,0,0,0.25,0.131578947,37.538913,-77.437161,0,,8,8,0.2852928
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,280,99999,2472,,,0,0,,,,,0.163333333,0,1,36,2,4,0,0,0,0,0,5,110,0,5,0,0,7,0,0,0,0,6,0,0,0,1,0.105263158,,,0,,3,3,0
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,290,3514,3514,Main/5th,W,0,0.245265152,,,,,0,0,0,36,3,5,0.766453598,0,0,0,0,0,291,0,0,0,0,25,6.131628788,0,0,0,8,0,0,0,0,0.131578947,37.540357,-77.439737,0,,8,8,0.394716
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,300,3412,3412,Main/1st,W,0,0.310227273,,,,,0.01,0,0,36,3,5,1.008238636,0,0,0,1,0,291,1,0,0,0,26,8.065909091,0,0,0,8,0,0,0,0.125,0.131578947,37.542502,-77.443305,0,,8,8,0.4992624
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,310,3416,3416,Main/Monroe,S,0,0.152083333,,,,,0.0475,0,0,36,3,5,0.5703125,0,0,0,4,0,291,4,0,0,0,30,4.5625,0,0,0,10,0,0,0,0.5,0.131578947,37.545098,-77.44766,0,,8,8,0.2447544
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,320,100453,100453,MN-LAU,X,-1,,,,,,0.37,0,0,36,3,5,,0,0,0,0,0,291,0,0,0,0,30,,0,0,0,10,,,,0,0.131578947,37.54588,-77.451692,,,8,8,
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,330,3414,3414,Main/Laurel,W,0,0.281818182,,,,,0.0225,0,0,36,3,5,0.986363636,0,0,0,1,3,291,1,0,0,3,28,7.890909091,0,0,0,9,0,0,0,0.5,0.131578947,37.545877,-77.450052,0,,8,8,0.4535424
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,340,3415,3415,Main/Harrison,W,0,0.253409091,,,,,0,0,0,36,3,5,0.855255682,0,0,0,0,0,291,0,0,0,0,27,6.842045455,0,0,0,9,0,0,0,0,0.131578947,37.545971,-77.455191,0,,8,8,0.4078224
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,340,99999,3414,,,0,0,,,,,0.08,0,1,37,4,4,0,0,0,0,0,1,37,0,0,0,1,4,0,0,0,0,10,0,0,0,1,0.108108108,,,0,,1,1,0
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,350,3417,3417,Main/Plum,W,0,0.225189394,,,,,0,0,0,36,3,5,0.760014205,0,0,0,0,0,291,0,0,0,0,27,6.080113636,0,0,0,9,0,0,0,0,0.131578947,37.547005,-77.459501,0,,8,8,0.3624072
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,360,3413,3413,Main/Allen,W,0,0.22405303,,,,,0,0,0,36,3,5,0.756178977,0,0,0,0,0,291,0,0,0,0,27,6.049431818,0,0,0,9,0,0,0,0,0.131578947,37.548355,-77.463237,0,,8,8,0.3605784
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,360,99999,3413,,,0,0,,,,,0.1,0,1,35,3,3,0,0,0,0,0,1,35,0,1,0,0,3,0,0,0,0,8,0,0,0,1,0.085714286,,,0,,1,1,0
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,360,99999,3513,,,0,0,,,,,0.07,0,1,35,3,3,0,0,0,0,0,1,35,0,0,0,1,3,0,0,0,0,8,0,0,0,1,0.085714286,,,0,,1,1,0
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,370,3513,3513,Main/Rowland,W,0,0.223674242,,,,,0.01375,0,0,36,2,4,0.643063447,0,0,0,0,2,291,0,0,0,2,23,5.144507576,0,0,0,7,0,0,0,0.25,0.105263158,37.549663,-77.466966,0,,8,8,0.3599688
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,380,100454,100454,MN-STA,X,-1,,,,,,0.2725,0,0,36,2,4,,0,0,0,0,0,291,0,0,0,0,23,,0,0,0,7,,,,0,0.105263158,37.550972,-77.470818,,,8,8,
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,390,3418,3418,Main/Stafford,W,0,0.286742424,,,,,0.0125,0,0,36,2,4,0.752698864,0,0,0,0,2,291,0,0,0,2,21,6.021590909,0,0,0,7,0,0,0,0.25,0.105263158,37.55107,-77.470644,0,,8,8,0.4614672
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,400,423,423,MAIN/BOULEVARD,W,0,0.159469697,,,,,0.0375,0,0,36,2,4,0.338873106,0,0,0,0,4,291,0,2,0,2,17,2.710984848,0,0,0,5,0,0,0,0.375,0.105263158,37.552683,-77.475383,0,,8,8,0.2566416
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,400,99999,423,,,0,0,,,,,1.615,0,1,37,0,1,0,0,0,0,0,2,74,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0.027027027,,,0,,2,2,0
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,410,425,425,ELLWOOD/SHEPPARD,W,0,0.098106061,,,,,0,0,0,36,1,4,0.183948864,0,0,0,0,0,291,0,0,0,0,15,1.471590909,0,0,0,5,0,0,0,0,0.105263158,37.553585,-77.478065,0,,8,8,0.1578864
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,420,426,426,ELLWOOD/BELMONT,W,0,0.2,,,,,0,0,0,36,1,4,0.375,0,0,0,0,0,291,0,0,0,0,15,3,0,0,0,5,0,0,0,0,0.105263158,37.554205,-77.479667,0,,8,8,0.3218688
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,430,428,428,ELLWOOD/DOOLEY,W,0,0.237689394,,,,,0,0,0,36,1,4,0.445667614,0,0,0,0,0,291,0,0,0,0,15,3.565340909,0,0,0,5,0,0,0,0,0.105263158,37.555382,-77.483002,0,,8,8,0.382524
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,430,99999,2746,,,0,0,,,,,0.03,0,1,35,2,2,0,0,0,0,0,1,35,0,0,0,1,2,0,0,0,0,5,0,0,0,1,0.057142857,,,0,,1,1,0
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,440,2746,2746,ELLWOOD/NANSEMOND,W,0,0.276704545,,,,,0.047142857,0,0,36,1,4,0.415056818,0,0,0,1,3,291,1,1,0,2,12,3.320454545,0,0,0,4,0,0,0,0.375,0.105263158,37.55676,-77.486975,0,,8,8,0.4453128
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,450,100436,100436,CR-NA,X,-1,,,,,,,0,0,36,1,4,,0,0,0,0,0,291,0,0,0,0,12,,0,0,0,4,,,,0,0.105263158,37.555252,-77.486558,,,8,8,
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,460,3609,3609,Cary/Nansemond,E,0,0,,,,,,0,0,36,1,5,0,0,0,0,0,2,291,0,1,0,1,11,0,0,0,0,3,0,0,0,0.25,0.131578947,37.555349,-77.486931,0,,8,8,0
2019-01-v2,SUN,AM Early,1,5,5:5,WEST,,,,,460,99999,3609,,,0,0,,,,,0.35,1,0,37,5,5,0,0,0,0,1,0,37,1,0,0,0,5,0,0,0,0,13,0,0,0,1,0.135135135,,,0,,1,1,0
2019-01-v2,SUN,AM Early,1,12,12:12,WEST,,,,,10,100391,100391,23-FR,X,-1,,,,0,0,,0,0,36,0,0,,0,0,0,0,0,326,0,0,0,0,0,,0,0,0,0,,,,0,0,37.531012,-77.422258,,,9,9,
2019-01-v2,SUN,AM Early,1,12,12:12,WEST,,,,,20,3373,3373,23rd/Franklin,W,0,0.294318182,,,,,,0,0,36,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.530838,-77.422331,0,,9,9,0.4736592
2019-01-v2,SUN,AM Early,1,12,12:12,WEST,,,,,30,3613,3613,25th/BROAD,N,0,0.209848485,,,,,0,0,0,36,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.531707,-77.41863,0,,9,9,0.3377184
2019-01-v2,SUN,AM Early,1,12,12:12,WEST,,,,,40,974,974,25TH/LEIGH,E,0,0.196590909,,,,,0,0,0,36,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.534142,-77.41634,0,,9,9,0.3163824
2019-01-v2,SUN,AM Early,1,12,12:12,WEST,,,,,50,100450,100450,M-27,X,-1,,,,,,0.48,0,0,36,0,0,,0,0,0,0,0,326,0,0,0,0,0,,0,0,0,0,,,,0,0,37.533992,-77.413658,,,9,9,
2019-01-v2,SUN,AM Early,1,12,12:12,WEST,,,,,60,214,214,M/27TH,E,0,0.155492424,,,,,0,0,0,36,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.534043,-77.413907,0,,9,9,0.2502408
2019-01-v2,SUN,AM Early,1,12,12:12,WEST,,,,,70,215,215,M/29TH,E,0,0.267424242,,,,,0,0,0,36,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.532668,-77.411667,0,,9,9,0.4303776
2019-01-v2,SUN,AM Early,1,12,12:12,WEST,,,,,80,3439,3439,31st/O,W,0,0.223674242,,,,,,0,0,36,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.533376,-77.408322,0,,9,9,0.3599688
2019-01-v2,SUN,AM Early,1,12,12:12,WEST,,,,,90,3441,3441,31st/R,N,0,0.21780303,,,,,0,0,0,36,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.53586,-77.405885,0,,9,9,0.35052
2019-01-v2,SUN,AM Early,1,12,12:12,WEST,,,,,100,3443,3443,31st/U,N,0,0.184848485,,,,,0,0,0,36,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.538435,-77.403462,0,,9,9,0.2974848
2019-01-v2,SUN,AM Early,1,12,12:12,WEST,,,,,110,3539,3539,U/28th,W,0,0.396212121,,,,,0.137777778,1,0,36,1,3,0.660353535,0,0,0,15,0,326,15,2,0,0,15,5.943181818,0,0,0,4,0,0,0,1,0.078947368,37.540266,-77.40598,0,,9,9,0.6376416
2019-01-v2,SUN,AM Early,1,12,12:12,WEST,,,,,120,100394,100394,29NM,X,-1,,,,,,0.115555556,0,0,36,1,3,,0,0,0,0,0,326,0,0,0,0,15,,0,0,0,4,,,,0,0.078947368,37.541387,-77.403733,,,9,9,
2019-01-v2,SUN,AM Early,1,12,12:12,WEST,,,,,130,1805,1805,NINE MILE/29TH,E,0,0.123295455,,,,,0,0,0,36,1,3,0.205492424,0,0,0,0,0,326,0,0,0,0,15,1.849431818,0,0,0,4,0,0,0,0,0.078947368,37.541327,-77.403942,0,,9,9,0.1984248
2019-01-v2,SUN,AM Early,1,12,12:12,WEST,,,,,140,1806,1806,NINE MILE/31ST,E,0,0.110416667,,,,,0.143333333,0,0,36,2,5,0.257638889,0,0,0,6,0,326,6,0,0,0,21,2.31875,0,0,0,6,0,0,0,0.222,0.131578947,37.541638,-77.401732,0,,9,9,0.1776984
2019-01-v2,SUN,AM Early,1,12,12:12,WEST,,,,,150,3369,3369,Creighton/Nine Mile,N,0,0.170075758,,,,,0,0,0,36,2,5,0.396843434,0,0,0,0,0,326,0,0,0,0,21,3.571590909,0,0,0,6,0,0,0,0,0.131578947,37.542493,-77.40017,0,,9,9,0.2737104
