BOOKING,WK_TYPE,TIME_PERIOD,TIME_PERIOD_SORT,ROUTE_NUMBER,ROUTE_NAME,DIRECTION_NAME,SERVICE_CODE,SERVICE_TYPE,SERVICE_CLASS,SERVICE_MODE,SORT_ORDER,STOP_ID,STOP_ID_NEAR,STOP,TRAVEL_DIRECTION,TIMEPOINT,AVG_SEGMENT_MILES,CITY,COUNTY,TAZ,CENSUS_TRACT,AVG_DWELL_TIME,AVG_PASSENGERS_ON,AVG_PASSENGERS_OFF,AVG_VEHICLE_SEATS,AVG_LOAD,MAX_LOAD,AVG_PASSENGER_MILES,AVG_WHEELCHAIR,AVG_BICYCLE,AVG_KNEEL,SUM_PASSENGERS_ON,SUM_PASSENGERS_OFF,SUM_VEHICLE_SEATS,SUM_FON,SUM_FOFF,SUM_RON,SUM_ROFF,SUM_LOAD,SUM_PASSENGER_MILES,SUM_WHEELCHAIR,SUM_BICYCLE,SUM_KNEEL,AVG_LOAD_P,TRIPS_EARLY,TRIPS_LATE,TRIPS_ONTIME,AVG_SERVICED,MAX_LOAD_P,LAT,LON,ONTIME,STOP_KEY,TRIPS_COUNT,TRIPS_GROSS,AVG_SEGMENT_KM
2018-06,SUN,,,108,PULSE,West,Richmond,Local,,Bus,140,3092,,WB VCU/VUU BRT STATION,,0,0.815151515,,,,,,0,0,,,,,,,,0,0,,,,,,,,,,,,0,0,0,,,,,0,,1,1,1.3118592
2018-06,SUN,,,108,PULSE,West,Richmond,Local,,Bus,150,3021,,WB ALLISON ST BRT STATION,,0,0.301515152,,,,,,0,0,,,,,,,,0,0,,,,,,,,,,,,0,0,0,,,,,0,,1,1,0.4852416
2018-06,SUN,,,108,PULSE,West,Richmond,Local,,Bus,160,3022,,WB SCIENCE MUSEUM BRT STATION,,0,0.398106061,,,,,,0,0,,,,,,,,0,0,,,,,,,,,,,,0,0,0,,,,,0,,1,1,0.6406896
2018-06,SUN,,,108,PULSE,West,Richmond,Local,,Bus,170,100388,,SCIMUS,X,-1,,,,0,0,,0,0,,,,,,,,0,0,,,,,,,,,,,,0,0,0,,,,,0,,1,1,
2018-06,SUN,,,108,PULSE,West,Richmond,Local,,Bus,180,3023,,WB SCOTT/#39;S ADDITION BRT STATION,,0,1.514204545,,,,,,0,0,,,,,,,,0,0,,,,,,,,,,,,0,0,0,,,,,0,,1,1,2.436876
2018-06,SUN,,,108,PULSE,West,Richmond,Local,,Bus,190,3093,,WB STAPLES MILL BRT STATION,,0,0.871780303,,,,,,0,0,,,,,,,,0,0,,,,,,,,,,,,0,0,0,,,,,0,,1,1,1.4029944
2018-06,SUN,,,108,PULSE,West,Richmond,Local,,Bus,200,3025,,WILLOW LAWN BRT STATION,,0,0,,,,,,0,0,,,,,,,,0,0,,,,,,,,,,,,0,0,0,,,,,0,,1,1,0
2018-06,SUN,,,108,PULSE,West,Richmond,Local,,Bus,210,100378,,BRTWLA,X,-1,,,,0,0,,0,0,,,,,,,,0,0,,,,,,,,,,,,0,0,0,,,,,0,,1,1,
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,10,1006,1006,WHITCOMB/MECHANICSVILLE PIKE,N,0,0.121780303,,,,,,2,0,36,2,7,0.356642316,0,0,0,41,0,510,41,0,0,0,41,4.992992424,0,0,0,8,0,0,0,0.857,0.184210526,37.554111,-77.412237,0,,14,14,0.1959864
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,20,100226,100226,W-MEC,X,-1,,,,,,,0,0,36,2,7,,0,0,0,0,0,510,0,0,0,0,41,,0,0,0,8,0,1,12,0,0.184210526,37.55432,-77.41258,0.923,,14,14,
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,30,1007,1007,WHITCOMB/DEFOREST,W,0,0.198674242,,,,,0.033333333,0,0,36,3,7,0.624404762,0,0,0,3,0,510,3,0,0,0,44,8.741666667,0,0,0,8,0,0,0,0.142,0.184210526,37.554478,-77.414257,0,,14,14,0.3197352
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,40,1009,1009,WHITCOMB/REDWOOD,W,0,0.165719697,,,,,0.254615385,1,0,36,4,10,0.769412879,0,0,0,23,2,510,23,4,0,0,65,10.7717803,0,0,0,12,0,0,0,0.785,0.263157895,37.55401,-77.417825,0,,14,14,0.2667
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,50,1028,1028,WHITCOMB/LEBANON,W,0,0.115909091,,,,,0.006666667,0,0,36,4,10,0.546428571,0,0,0,1,0,510,1,0,0,0,66,7.65,0,0,0,12,0,0,0,0.071,0.263157895,37.55366,-77.420798,0,,14,14,0.1865376
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,60,1029,1029,MECKLENBURG/WOOD,S,0,0.270454545,,,,,0,0,0,36,4,10,1.275,0,0,0,0,0,510,0,0,0,0,66,17.85,0,0,0,12,0,0,0,0,0.263157895,37.552853,-77.422243,0,,14,14,0.4352544
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,70,2665,2665,OLIVER HILL/HOSPITAL,S,0,0.183712121,,,,,0,0,0,36,4,10,0.866071429,0,0,0,0,0,510,0,0,0,0,66,12.125,0,0,0,12,0,0,0,0,0.263157895,37.549767,-77.423977,0,,14,14,0.295656
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,80,2700,2700,FAIRFIELD WAY/ENTRANCE TO CITY JAIL,E,0,0.210416667,,,,,0,0,0,36,4,10,0.991964286,0,0,0,0,0,510,0,0,0,0,66,13.8875,0,0,0,12,0,0,0,0,0.263157895,37.548092,-77.422791,0,,14,14,0.3386328
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,90,100267,100267,OLV-HL,X,-1,,,,,,0.367692308,0,0,36,4,10,,0,0,0,0,0,510,0,0,0,0,66,,0,0,0,12,,,,0,0.263157895,37.548189,-77.423969,,,14,14,
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,100,1033,1033,HILDRETH/FORD,E,0,0.125189394,,,,,0,0,0,36,4,10,0.599120671,0,0,0,0,0,510,0,0,0,0,67,8.387689394,0,0,0,13,0,0,0,0,0.263157895,37.549534,-77.419886,0,,14,14,0.2014728
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,100,99999,2700,,,0,0,,,,,0.15,1,0,38,5,5,0,0,0,0,1,0,38,1,0,0,0,5,0,0,0,0,13,0,0,0,1,0.131578947,,,0,,1,1,0
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,110,2667,2667,FORD/SUSSEX,E,0,0.178219697,,,,,0,0,0,36,4,10,0.85290855,0,0,0,0,0,510,0,0,0,0,67,11.9407197,0,0,0,13,0,0,0,0,0.263157895,37.549965,-77.417667,0,,14,14,0.2868168
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,110,99999,1036,,,0,0,,,,,0.364,2,0,36,7,14,0,0,0,0,22,3,363,22,3,0,0,76,0,0,0,0,20,0,0,0,1,0.368421053,,,0,,10,10,0
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,120,1036,1036,FORD/MECHANICSVILLE PIKE,E,0,0.226704545,,,,,0.086153846,0,0,36,6,14,1.489772727,0,0,0,6,0,510,6,0,0,0,92,20.85681818,0,0,0,18,0,0,0,0.214,0.368421053,37.549555,-77.41448,0,,14,14,0.3648456
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,120,99999,293,,,0,0,,,,,0.12,1,0,38,6,6,0,0,0,0,1,0,38,1,0,0,0,6,0,0,0,0,15,0,0,0,1,0.157894737,,,0,,1,1,0
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,130,293,293,ACCOMODATION/GAY,W,0,0.131818182,,,,,0,0,0,36,6,14,0.875649351,0,0,0,0,0,510,0,0,0,0,93,12.25909091,0,0,0,18,0,0,0,0,0.368421053,37.548653,-77.417372,0,,14,14,0.2121408
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,130,99999,294,,,0,0,,,,,0.13,2,0,37,8,8,0,0,0,0,2,0,37,2,0,0,0,8,0,0,0,0,21,0,0,0,1,0.216216216,,,0,,1,1,0
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,140,294,294,COALTER/RICHMOND,S,0,0.13030303,,,,,0,0,0,36,6,14,0.884199134,0,0,0,0,0,510,0,0,0,0,95,12.37878788,0,0,0,18,0,0,0,0,0.368421053,37.547632,-77.418907,0,,14,14,0.2097024
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,150,295,295,COALTER/REDD,S,0,0.242992424,,,,,0.046923077,0,0,36,6,13,1.666233766,0,0,0,3,2,510,3,2,0,0,96,23.32727273,0,0,0,18,0,0,0,0.285,0.342105263,37.545883,-77.419662,0,,14,14,0.3910584
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,160,100025,100025,COR,X,-1,,,,,,0.688461538,0,0,36,6,13,,0,0,0,0,0,510,0,0,0,0,96,,0,0,0,18,1,1,11,0,0.342105263,37.546082,-77.419426,0.846,,14,14,
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,170,2813,2813,MECHANICSVILLE PIKE/LITTLEPAGE,S,0,0.208712121,,,,,0.093846154,0,0,36,7,16,1.505708874,0,0,0,7,3,510,7,3,0,0,101,21.07992424,0,0,0,19,0,0,0,0.214,0.421052632,37.5438,-77.417341,0,,14,14,0.3358896
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,170,99999,295,,,0,0,,,,,0.165,0,0,36,7,11,0,0,0,0,1,1,72,1,1,0,0,15,0,0,0,0,20,0,0,0,1,0.297297297,,,0,,2,2,0
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,170,99999,2813,,,0,0,,,,,0.12,1,0,35,5,5,0,0,0,0,1,0,35,1,0,0,0,5,0,0,0,0,14,0,0,0,1,0.142857143,,,0,,1,1,0
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,180,1041,1041,MOSBY/P,S,0,0.88655303,,,,,0.077692308,0,0,36,7,16,6.585822511,0,0,0,3,0,510,3,0,0,0,104,92.20151515,0,0,0,20,0,0,0,0.214,0.421052632,37.54139,-77.419645,0,,14,14,1.4267688
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,180,99999,674,,,0,0,,,,,0.2,0,2,36,5,8,0,0,0,0,0,10,181,0,7,0,6,29,0,0,0,0,16,0,0,0,0.8,0.210526316,,,0,,5,5,0
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,190,674,674,10TH/MARSHALL,S,0,0.082954545,,,,,0.082307692,0,1,36,5,11,0.474025974,0,0,0,0,14,510,0,7,0,7,80,6.636363636,0,0,0,15,0,0,0,0.285,0.289473684,37.540721,-77.432685,0,,14,14,0.1335024
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,200,125,125,BROAD/9TH,N,0,0.143181818,,,,,0.030833333,0,0,36,5,11,0.793006993,0,0,0,0,4,472,0,2,0,6,72,10.30909091,0,0,0,15,0,0,0,0.153,0.289473684,37.54079,-77.433617,0,,13,13,0.2304288
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,200,125,125,BROAD/9TH,W,0,0.143181818,,,,,0,0,0,38,4,4,0.572727273,0,0,0,0,0,38,0,0,0,0,4,0.572727273,0,0,0,10,0,0,0,0,0.105263158,37.54079,-77.433617,0,,1,1,0.2304288
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,220,2644,2644,TRANSFER PLAZA BAY E,N,0,0.273295455,,,,,8.143571429,1,3,36,3,7,0.995576299,0,0,0,18,43,510,18,45,0,0,51,13.93806818,0,0,0,10,0,0,0,0.714,0.184210526,37.542387,-77.432306,0,,14,14,0.4398264
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,230,100262,100262,BAY-E,X,-1,,,,,,12.51,0,0,36,3,7,,0,0,0,0,0,510,0,0,0,0,51,,0,0,0,10,,,,0,0.184210526,37.542593,-77.43228,,,14,14,
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,240,922,922,8TH/CLAY,S,0,0.085795455,,,,,0.023571429,0,0,36,3,7,0.294155844,0,0,0,1,0,510,1,0,0,0,48,4.118181818,0,0,0,9,0,0,0,0.071,0.184210526,37.542883,-77.433374,0,,14,14,0.1380744
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,240,99999,298,,,0,0,,,,,0.07,1,0,38,2,2,0,0,0,0,1,0,38,1,0,0,0,2,0,0,0,0,5,0,0,0,1,0.052631579,,,0,,1,1,0
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,240,99999,922,,,0,0,,,,,0.27,1,0,37,4,4,0,0,0,0,1,0,37,1,0,0,0,4,0,0,0,0,10,0,0,0,1,0.108108108,,,0,,1,1,0
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,240,99999,2644,,,0,0,,,,,12.84,2,4,37,3,7,0,0,0,0,7,12,113,7,12,0,0,11,0,0,0,0,9,0,0,0,1,0.184210526,,,0,,3,3,0
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,250,298,298,8TH/MARSHALL,S,0,0.13844697,,,,,0.007857143,0,0,36,3,7,0.484564394,0,0,0,1,1,510,1,0,0,1,49,6.783901515,0,0,0,9,0,0,0,0.142,0.184210526,37.541891,-77.43432,0,,14,14,0.2228088
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,270,2965,2965,8TH/GRACE,S,0,0.11969697,,,,,0,0,0,36,3,7,0.38474026,0,0,0,0,4,510,0,0,0,0,45,5.386363636,0,0,0,8,0,0,0,0.071,0.184210526,37.540293,-77.435842,0,,14,14,0.1926336
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,280,2472,2472,8TH/MAIN,W,0,0.177272727,,,,,0.087692308,0,0,36,2,7,0.519155844,0,0,0,5,9,510,5,10,0,0,41,7.268181818,0,0,0,8,0,0,0,0.571,0.184210526,37.538913,-77.437161,0,,14,14,0.2852928
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,290,3514,3514,Main/5th,W,0,0.246212121,,,,,0,0,0,36,2,7,0.721049784,0,0,0,0,0,510,0,0,0,0,41,10.09469697,0,0,0,8,0,0,0,0,0.184210526,37.540357,-77.439737,0,,14,14,0.39624
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,300,3412,3412,Main/1st,W,0,0.310227273,,,,,0,0,0,36,2,7,0.908522727,0,0,0,0,0,510,0,0,0,0,41,12.71931818,0,0,0,8,0,0,0,0,0.184210526,37.542502,-77.443305,0,,14,14,0.4992624
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,310,3416,3416,Main/Monroe,S,0,0.152083333,,,,,0.075,0,0,36,3,6,0.45625,0,0,0,6,5,510,6,3,0,2,42,6.3875,0,0,0,8,0,0,0,0.428,0.157894737,37.545098,-77.44766,0,,14,14,0.2447544
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,320,3414,3414,Main/Laurel,W,0,0.281818182,,,,,0,0,0,36,3,6,0.845454545,0,0,0,0,0,510,0,0,0,0,42,11.83636364,0,0,0,8,0,0,0,0,0.157894737,37.545877,-77.450052,0,,14,14,0.4535424
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,330,100453,100453,MN-LAU,X,-1,,,,,,0.142857143,0,0,36,3,6,,0,0,0,0,0,510,0,0,0,0,42,,0,0,0,8,,,,0,0.157894737,37.54588,-77.451692,,,14,14,
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,340,3415,3415,Main/Harrison,W,0,0.253409091,,,,,0.356153846,0,0,36,1,6,0.488717532,0,0,0,3,4,510,3,2,0,2,27,6.842045455,0,0,0,5,0,0,0,0.214,0.157894737,37.545971,-77.455191,0,,14,14,0.4078224
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,340,99999,3414,,,0,0,,,,,0.093333333,0,1,36,1,4,0,0,0,0,0,14,331,0,14,0,0,17,0,0,0,0,5,0,0,0,1,0.105263158,,,0,,9,9,0
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,350,3417,3417,Main/Plum,W,0,0.225189394,,,,,0,0,0,36,1,6,0.434293831,0,0,0,0,0,510,0,0,0,0,27,6.080113636,0,0,0,5,0,0,0,0,0.157894737,37.547005,-77.459501,0,,14,14,0.3624072
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,360,3413,3413,Main/Allen,W,0,0.22405303,,,,,0.006153846,0,0,36,2,6,0.464109848,0,0,0,2,0,510,2,0,0,0,29,6.497537879,0,0,0,5,0,0,0,0.071,0.157894737,37.548355,-77.463237,0,,14,14,0.3605784
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,370,3513,3513,Main/Rowland,W,0,0.223674242,,,,,0.017692308,0,0,36,2,6,0.463325216,0,0,0,1,1,510,1,0,0,1,29,6.48655303,0,0,0,5,0,0,0,0.071,0.157894737,37.549663,-77.466966,0,,14,14,0.3599688
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,380,3418,3418,Main/Stafford,W,0,0.282575758,,,,,0,0,0,36,2,6,0.585335498,0,0,0,0,0,510,0,0,0,0,29,8.19469697,0,0,0,5,0,0,0,0,0.157894737,37.55107,-77.470644,0,,14,14,0.4547616
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,390,100454,100454,MN-STA,X,-1,,,,,,0.132857143,0,0,36,2,6,,0,0,0,0,0,510,0,0,0,0,29,,0,0,0,5,,,,0,0.157894737,37.550972,-77.470818,,,14,14,
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,400,423,423,MAIN/BOULEVARD,W,0,0.159659091,,,,,0.013846154,0,0,36,2,7,0.330722403,0,0,0,1,0,510,1,0,0,0,29,4.630113636,0,0,0,5,0,0,0,0.071,0.184210526,37.552683,-77.475383,0,,14,14,0.2569464
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,400,99999,423,,,0,0,,,,,0.05,0,1,38,0,0,0,0,0,0,0,1,38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,,1,1,0
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,410,425,425,ELLWOOD/SHEPPARD,W,0,0.097916667,,,,,0,0,0,36,2,7,0.202827381,0,0,0,0,0,510,0,0,0,0,29,2.839583333,0,0,0,5,0,0,0,0,0.184210526,37.553585,-77.478065,0,,14,14,0.1575816
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,420,426,426,ELLWOOD/BELMONT,W,0,0.200378788,,,,,0,0,0,36,2,7,0.415070346,0,0,0,0,0,510,0,0,0,0,29,5.810984848,0,0,0,5,0,0,0,0,0.184210526,37.554205,-77.479667,0,,14,14,0.3224784
2018-06,SUN,AM Early,1,5,5:5,WEST,,,,,430,428,428,ELLWOOD/DOOLEY,W,0,0.237878788,,,,,0.005384615,0,0,36,2,6,0.475757576,0,0,0,0,1,510,0,1,0,0,28,6.660606061,0,0,0,5,0,0,0,0.071,0.157894737,37.555382,-77.483002,0,,14,14,0.3828288
