BOOKING,WK_TYPE,TIME_PERIOD,TIME_PERIOD_SORT,ROUTE_NUMBER,ROUTE_NAME,DIRECTION_NAME,SERVICE_CODE,SERVICE_TYPE,SERVICE_CLASS,SERVICE_MODE,SORT_ORDER,STOP_ID,STOP_ID_NEAR,STOP,TRAVEL_DIRECTION,TIMEPOINT,AVG_SEGMENT_MILES,CITY,COUNTY,TAZ,CENSUS_TRACT,AVG_DWELL_TIME,AVG_PASSENGERS_ON,AVG_PASSENGERS_OFF,AVG_VEHICLE_SEATS,AVG_LOAD,MAX_LOAD,AVG_PASSENGER_MILES,AVG_WHEELCHAIR,AVG_BICYCLE,AVG_KNEEL,SUM_PASSENGERS_ON,SUM_PASSENGERS_OFF,SUM_VEHICLE_SEATS,SUM_FON,SUM_FOFF,SUM_RON,SUM_ROFF,SUM_LOAD,SUM_PASSENGER_MILES,SUM_WHEELCHAIR,SUM_BICYCLE,SUM_KNEEL,AVG_LOAD_P,TRIPS_EARLY,TRIPS_LATE,TRIPS_ONTIME,AVG_SERVICED,MAX_LOAD_P,LAT,LON,ONTIME,STOP_KEY,TRIPS_COUNT,TRIPS_GROSS,AVG_SEGMENT_KM
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,120,2529,2529,CARY/GRANBY,E,0,0.214583333,,,,,0.169333333,1,0,36,3,5,0.686666667,0,0,0,23,0,549,23,0,0,0,48,10.3,0,0,0,8,0,0,0,0.866,0.131578947,37.547494,-77.464959,0,,15,15,0.3453384
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,120,99999,2529,,,0,0,,,,,0.08,1,0,37,3,3,0,0,0,0,1,0,37,1,0,0,0,3,0,0,0,0,8,0,0,0,1,0.081081081,,,0,,1,1,0
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,130,3607,3607,Cary/Lombardy,E,0,0.186742424,,,,,0,0,0,36,3,5,0.610025253,0,0,0,0,0,549,0,0,0,0,49,9.150378788,0,0,0,8,0,0,0,0,0.131578947,37.546267,-77.461362,0,,15,15,0.3005328
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,140,3610,3610,Cary/Randolph,E,0,0.157765152,,,,,0.058666667,0,0,36,3,5,0.494330808,0,0,0,1,3,549,1,4,0,0,47,7.414962121,0,0,0,8,0,0,0,0.266,0.131578947,37.545136,-77.458266,0,,15,15,0.2538984
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,150,3605,3605,Cary/Harrison,E,0,0.203787879,,,,,0.03,0,0,36,3,5,0.733636364,0,0,0,7,0,549,7,0,0,0,54,11.00454545,0,0,0,9,0,0,0,0.266,0.131578947,37.544486,-77.455505,0,,15,15,0.3279648
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,150,99999,3605,,,0,0,,,,,0.38,1,0,37,5,5,0,0,0,0,1,0,37,1,0,0,0,5,0,0,0,0,13,0,0,0,1,0.135135135,,,0,,1,1,0
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,160,3606,3606,Cary/Laurel,E,0,0.194318182,,,,,0,0,0,36,3,5,0.7125,0,0,0,0,0,549,0,0,0,0,55,10.6875,0,0,0,10,0,0,0,0,0.131578947,37.544494,-77.451787,0,,15,15,0.3127248
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,170,100435,100435,CR-LAU,X,-1,,,,,,0.161333333,0,0,36,3,5,,0,0,0,0,0,549,0,0,0,0,55,,0,0,0,10,,,,0,0.131578947,37.544492,-77.451598,,,15,15,
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,180,3602,3602,Cary/Belvidere,E,0,0.196780303,,,,,0.018,0,0,36,3,5,0.682171717,0,0,0,0,3,549,0,2,0,2,52,10.23257576,0,0,0,9,0,0,0,0.2,0.131578947,37.543991,-77.448296,0,,15,15,0.3166872
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,180,99999,3602,,,0,0,,,,,0.08,0,1,37,2,2,0,0,0,0,0,1,37,0,1,0,0,2,0,0,0,0,5,0,0,0,1,0.054054054,,,0,,1,1,0
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,190,3603,3603,Cary/Foushee,E,0,0.189015152,,,,,0,0,0,36,3,5,0.642651515,0,0,0,0,0,549,0,0,0,0,51,9.639772727,0,0,0,9,0,0,0,0,0.131578947,37.542268,-77.445437,0,,15,15,0.3041904
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,200,350,350,CARY/3RD,E,0,0.185416667,,,,,0.018666667,0,0,36,3,5,0.630416667,0,0,0,0,0,549,0,0,0,0,51,9.45625,0,0,0,9,0,0,0,0,0.131578947,37.540618,-77.442692,0,,15,15,0.2983992
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,200,99999,350,,,0,0,,,,,0.04,0,1,37,3,4,0,0,0,0,0,2,74,0,1,0,1,7,0,0,0,0,9,0,0,0,1,0.108108108,,,0,,2,2,0
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,200,99999,2628,,,0,0,,,,,0.58,0,4,37,0,0,0,0,0,0,0,4,37,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,,1,1,0
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,210,2473,2473,CARY/6TH,E,0,0.113068182,,,,,0,0,0,36,3,5,0.339204545,0,0,0,0,0,549,0,0,0,0,45,5.088068182,0,0,0,8,0,0,0,0,0.131578947,37.538994,-77.44,0,,15,15,0.1819656
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,220,1148,1148,CARY/8TH,E,0,0.1125,,,,,0.048461538,0,0,36,2,5,0.33,0,0,0,0,1,549,0,1,0,0,44,4.95,0,0,0,8,0,0,0,0.066,0.131578947,37.538037,-77.43833,0,,15,15,0.1810512
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,220,99999,1148,,,0,0,,,,,0.05,0,1,38,2,2,0,0,0,0,0,1,38,0,1,0,0,2,0,0,0,0,5,0,0,0,1,0.052631579,,,0,,1,1,0
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,230,1149,1149,9TH/CARY,N,0,0.062878788,,,,,0.002142857,0,0,36,2,5,0.176060606,0,0,0,0,1,549,0,1,0,0,42,2.640909091,0,0,0,7,0,0,0,0.066,0.131578947,37.537702,-77.436692,0,,15,15,0.1011936
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,240,100397,100397,9C,X,-1,,,,,,1.142,0,0,36,2,5,,0,0,0,0,0,549,0,0,0,0,42,,0,0,0,7,,,,0,0.131578947,37.537732,-77.436718,,,15,15,
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,250,826,826,9TH/MAIN,N,0,0.390340909,,,,,0,0,0,36,2,5,1.092954545,0,0,0,0,0,549,0,0,0,0,42,16.39431818,0,0,0,7,0,0,0,0,0.131578947,37.538421,-77.436012,0,,15,15,0.6281928
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,250,99999,2628,,,0,0,,,,,0.115384615,0,1,36,1,3,0,0,0,0,0,21,475,0,18,0,10,18,0,0,0,0,3,0,0,0,0.846,0.078947368,,,0,,13,13,0
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,270,2628,2628,TRANSFER PLAZA BAY I,N,0,0.818181818,,,,,0.092857143,0,0,36,1,4,1.309090909,0,0,0,6,3,549,6,3,0,0,24,19.63636364,0,0,0,4,0,0,0,0.2,0.105263158,37.542995,-77.431837,0,,15,15,1.316736
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,270,99999,2628,,,0,0,,,,,0.215555556,0,0,36,2,6,0,0,0,0,8,3,331,8,2,0,2,21,0,0,0,0,6,0,0,0,1,0.157894737,,,0,,9,9,0
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,290,998,998,MOSBY/P,N,0,0.184090909,,,,,0.020714286,0,0,36,2,6,0.417272727,0,0,0,5,0,549,5,0,0,0,34,6.259090909,0,0,0,6,0,0,0,0.333,0.157894737,37.541795,-77.419128,0,,15,15,0.2962656
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,290,99999,998,,,0,0,,,,,0.06,1,0,36,4,7,0,0,0,0,4,0,147,4,0,0,0,16,0,0,0,0,10,0,0,0,1,0.184210526,,,0,,4,4,0
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,300,3042,3042,MOSBY/FAIRMOUNT,N,0,0.21155303,,,,,0.01,0,0,36,2,7,0.493623737,0,0,0,0,3,549,0,1,0,2,35,7.404356061,0,0,0,6,0,0,0,0.133,0.184210526,37.543917,-77.417102,0,,15,15,0.3404616
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,310,3044,3044,MECHANICSVILLE PIKE/BRAUERS LANE,N,0,0.146969697,,,,,0,0,0,36,2,7,0.346428571,0,0,0,0,0,511,0,0,0,0,33,4.85,0,0,0,6,0,0,0,0,0.184210526,37.546755,-77.415752,0,,14,14,0.2365248
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,310,3044,3044,MECHANICSVILLE PIKE/BRAUERS LANE,W,0,0.146969697,,,,,0,0,0,38,2,2,0.293939394,0,0,0,0,0,38,0,0,0,0,2,0.293939394,0,0,0,5,0,0,0,0,0.052631579,37.546755,-77.415752,0,,1,1,0.2365248
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,320,3045,3045,MECHANICSVILLE PIKE/FAIRFIELD,N,0,0.153219697,,,,,0,0,0,36,2,7,0.357512626,0,0,0,0,0,549,0,0,0,0,35,5.362689394,0,0,0,6,0,0,0,0,0.184210526,37.548648,-77.414533,0,,15,15,0.2465832
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,320,99999,3045,,,0,0,,,,,0.05,0,1,37,6,6,0,0,0,0,0,1,37,0,1,0,0,6,0,0,0,0,16,0,0,0,1,0.162162162,,,0,,1,1,0
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,330,1004,1004,MECHANICSVILLE PIKE/CARVER,N,0,0.125378788,,,,,0,0,0,36,2,6,0.284191919,0,0,0,0,0,549,0,0,0,0,34,4.262878788,0,0,0,6,0,0,0,0,0.157894737,37.550652,-77.413335,0,,15,15,0.2017776
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,340,1005,1005,MECHANICSVILLE PIKE/PHAUP,N,0,0.149431818,,,,,0.030714286,0,0,36,2,6,0.318787879,0,0,0,0,2,549,0,2,0,0,32,4.781818182,0,0,0,5,0,0,0,0.133,0.157894737,37.552278,-77.412318,0,,15,15,0.2404872
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,340,99999,1005,,,0,0,,,,,0.07,0,3,37,1,1,0,0,0,0,0,3,37,0,0,0,3,1,0,0,0,0,2,0,0,0,1,0.027027027,,,0,,1,1,0
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,350,1006,1006,WHITCOMB/MECHANICSVILLE PIKE,N,0,0,,,,,,0,0,36,1,6,0,0,0,0,0,14,549,0,7,0,7,15,0,0,0,0,2,0,0,0,0.6,0.157894737,37.554111,-77.412237,0,,15,15,0
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,350,99999,1006,,,0,0,,,,,0.05,0,1,37,3,5,0,0,0,0,0,2,75,0,0,0,2,6,0,0,0,0,8,0,0,0,1,0.131578947,,,0,,2,2,0
2018-09,SAT,AM Early,1,5,5:5,EAST,,,,,360,100226,100226,W-MEC,X,-1,,,,,,,0,0,36,0,5,,0,0,0,0,0,549,0,0,0,0,13,,0,0,0,2,0,2,13,0,0.131578947,37.55432,-77.41258,0.867,,15,15,
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,10,1006,1006,WHITCOMB/MECHANICSVILLE PIKE,N,0,0.121780303,,,,,,1,0,36,1,5,0.211085859,0,0,0,26,0,540,26,0,0,0,26,3.166287879,0,0,0,4,0,0,0,0.866,0.131578947,37.554111,-77.412237,0,,15,15,0.1959864
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,20,100226,100226,W-MEC,X,-1,,,,,,,0,0,36,1,5,,0,0,0,0,0,540,0,0,0,0,26,,0,0,0,4,0,3,12,0,0.131578947,37.55432,-77.41258,0.8,,15,15,
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,30,1007,1007,WHITCOMB/DEFOREST,W,0,0.198674242,,,,,0.482666667,1,0,36,3,6,0.609267677,0,0,0,20,0,540,20,0,0,0,46,9.139015152,0,0,0,8,0,0,0,0.8,0.157894737,37.554478,-77.414257,0,,15,15,0.3197352
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,30,99999,1009,,,0,0,,,,,0.08,1,0,37,4,4,0,0,0,0,1,0,37,1,0,0,0,4,0,0,0,0,10,0,0,0,1,0.108108108,,,0,,1,1,0
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,40,1009,1009,WHITCOMB/REDWOOD,W,0,0.165719697,,,,,0.365384615,1,0,36,4,7,0.784406566,0,0,0,24,0,540,24,0,0,0,71,11.76609848,0,0,0,13,0,0,0,0.8,0.184210526,37.55401,-77.417825,0,,15,15,0.2667
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,40,99999,1009,,,0,0,,,,,0.38,3,0,37,5,5,0,0,0,0,3,0,37,3,0,0,0,5,0,0,0,0,13,0,0,0,1,0.135135135,,,0,,1,1,0
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,50,1028,1028,WHITCOMB/LEBANON,W,0,0.115909091,,,,,0.008,0,0,36,5,7,0.579545455,0,0,0,1,0,540,1,0,0,0,75,8.693181818,0,0,0,13,0,0,0,0.066,0.184210526,37.55366,-77.420798,0,,15,15,0.1865376
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,60,1029,1029,MECKLENBURG/WOOD,S,0,0.270454545,,,,,0.014666667,0,0,36,5,7,1.37030303,0,0,0,1,0,540,1,0,0,0,76,20.55454545,0,0,0,14,0,0,0,0.066,0.184210526,37.552853,-77.422243,0,,15,15,0.4352544
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,70,2665,2665,OLIVER HILL/HOSPITAL,S,0,0.183712121,,,,,0.027333333,0,0,36,5,9,0.95530303,0,0,0,3,1,540,3,0,0,1,78,14.32954545,0,0,0,14,0,0,0,0.2,0.236842105,37.549767,-77.423977,0,,15,15,0.295656
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,70,99999,2700,,,0,0,,,,,1.42,5,0,37,10,10,0,0,0,0,5,0,37,5,0,0,0,10,0,0,0,0,27,0,0,0,1,0.27027027,,,0,,1,1,0
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,80,2700,2700,FAIRFIELD WAY/ENTRANCE TO CITY JAIL,E,0,0.210416667,,,,,0.448,1,0,36,6,17,1.402777778,0,0,0,18,1,540,18,1,0,0,100,21.04166667,0,0,0,18,0,0,0,0.133,0.447368421,37.548092,-77.422791,0,,15,15,0.3386328
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,90,100267,100267,OLV-HL,X,-1,,,,,,1.729333333,0,0,36,6,17,,0,0,0,0,0,540,0,0,0,0,100,,0,0,0,18,,,,0,0.447368421,37.548189,-77.423969,,,15,15,
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,100,1033,1033,HILDRETH/FORD,E,0,0.125189394,,,,,0.168666667,0,0,36,6,17,0.859633838,0,0,0,0,0,540,0,0,0,0,103,12.89450758,0,0,0,19,0,0,0,0,0.447368421,37.549534,-77.419886,0,,15,15,0.2014728
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,100,99999,1033,,,0,0,,,,,0.13,2,0,38,9,9,0,0,0,0,2,0,38,2,0,0,0,9,0,0,0,0,23,0,0,0,1,0.236842105,,,0,,1,1,0
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,100,99999,2700,,,0,0,,,,,0.08,1,0,37,7,7,0,0,0,0,1,0,37,1,0,0,0,7,0,0,0,0,18,0,0,0,1,0.189189189,,,0,,1,1,0
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,110,2667,2667,FORD/SUSSEX,E,0,0.178219697,,,,,0.181333333,0,0,36,6,17,1.223775253,0,0,0,0,0,540,0,0,0,0,103,18.35662879,0,0,0,19,0,0,0,0,0.447368421,37.549965,-77.417667,0,,15,15,0.2868168
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,110,99999,1036,,,0,0,,,,,0.384285714,1,0,35,8,17,0,0,0,0,13,0,250,13,0,0,0,62,0,0,0,0,24,0,0,0,1,0.447368421,,,0,,7,7,0
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,120,1036,1036,FORD/MECHANICSVILLE PIKE,E,0,0.226704545,,,,,0.002,0,0,36,7,17,1.768295455,0,0,0,1,0,540,1,0,0,0,117,26.52443182,0,0,0,21,0,0,0,0.066,0.447368421,37.549555,-77.41448,0,,15,15,0.3648456
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,120,99999,293,,,0,0,,,,,0.15,1,0,35,9,9,0,0,0,0,1,0,35,1,0,0,0,9,0,0,0,0,25,0,0,0,1,0.257142857,,,0,,1,1,0
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,130,293,293,ACCOMODATION/GAY,W,0,0.131818182,,,,,0,0,0,36,7,17,1.036969697,0,0,0,0,0,540,0,0,0,0,118,15.55454545,0,0,0,21,0,0,0,0,0.447368421,37.548653,-77.417372,0,,15,15,0.2121408
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,130,99999,294,,,0,0,,,,,0.24,1,0,35,8,11,0,0,0,0,2,0,71,2,0,0,0,16,0,0,0,0,22,0,0,0,1,0.297297297,,,0,,2,2,0
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,140,294,294,COALTER/RICHMOND,S,0,0.13030303,,,,,0,0,0,36,8,17,1.042424242,0,0,0,0,0,540,0,0,0,0,120,15.63636364,0,0,0,22,0,0,0,0,0.447368421,37.547632,-77.418907,0,,15,15,0.2097024
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,150,295,295,COALTER/REDD,S,0,0.242992424,,,,,0.032,0,0,36,8,17,1.976338384,0,0,0,2,0,540,2,0,0,0,122,29.64507576,0,0,0,22,0,0,0,0.133,0.447368421,37.545883,-77.419662,0,,15,15,0.3910584
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,160,100025,100025,COR,X,-1,,,,,,0.976,0,0,36,8,17,,0,0,0,0,0,540,0,0,0,0,122,,0,0,0,22,0,3,12,0,0.447368421,37.546082,-77.419426,0.8,,15,15,
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,170,2813,2813,MECHANICSVILLE PIKE/LITTLEPAGE,S,0,0.208712121,,,,,0.113076923,0,0,35,9,22,2.057305195,0,0,0,3,0,503,3,0,0,0,138,28.80227273,0,0,0,27,0,0,0,0.142,0.578947368,37.5438,-77.417341,0,,14,14,0.3358896
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,170,99999,295,,,0,0,,,,,0.24,1,0,36,12,20,0,0,0,0,5,0,108,5,0,0,0,37,0,0,0,0,34,0,0,0,1,0.526315789,,,0,,3,3,0
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,170,99999,1041,,,0,0,,,,,0.08,0,0,37,13,13,0,0,0,0,1,0,74,1,1,0,0,26,0,0,0,0,35,0,0,0,0.5,0.351351351,,,0,,2,2,0
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,170,99999,2813,,,0,0,,,,,0.167142857,1,0,36,10,22,0,0,0,0,12,0,254,12,0,0,0,76,0,0,0,0,29,0,0,0,1,0.578947368,,,0,,7,7,0
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,180,1041,1041,MOSBY/P,S,0,0.890719697,,,,,0.008333333,0,0,36,9,22,8.550909091,0,0,0,1,0,540,1,0,0,0,144,128.2636364,0,0,0,26,0,0,0,0.066,0.578947368,37.54139,-77.419645,0,,15,15,1.4334744
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,180,99999,922,,,0,0,,,,,0.055,0,0,36,7,9,0,0,0,0,0,1,73,0,1,0,1,15,0,0,0,0,20,0,0,0,0.5,0.236842105,,,0,,2,2,0
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,240,922,922,8TH/CLAY,S,0,0.085795455,,,,,0.038666667,0,0,36,8,22,0.760719697,0,0,0,0,10,540,0,3,0,8,133,11.41079545,0,0,0,24,0,0,0,0.133,0.578947368,37.542883,-77.433374,0,,15,15,0.1380744
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,250,298,298,8TH/MARSHALL,S,0,0.13844697,,,,,0.472666667,0,3,36,5,10,0.802992424,0,0,0,2,48,540,2,32,0,30,87,12.04488636,0,0,0,16,0,0,0,0.733,0.263157895,37.541891,-77.43432,0,,15,15,0.2228088
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,260,100040,100040,8MS,X,-1,,,,,,1.158,0,0,36,5,10,,0,0,0,0,0,540,0,0,0,0,87,,0,0,0,16,10,1,4,0,0.263157895,37.542187,-77.433931,0.267,,15,15,
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,270,2965,2965,8TH/GRACE,S,0,0.11969697,,,,,0.041666667,0,0,35,5,10,0.607034632,0,0,0,0,6,503,0,2,0,4,71,8.498484848,0,0,0,14,0,0,0,0.357,0.263157895,37.540293,-77.435842,0,,14,14,0.1926336
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,270,99999,298,,,0,0,,,,,0.625,0,3,36,6,7,0,0,0,0,1,6,72,1,5,0,5,12,0,0,0,0,16,0,0,0,0.5,0.189189189,,,0,,2,2,0
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,270,99999,2472,,,0,0,,,,,0.32,0,2,36,3,5,0,0,0,0,0,7,110,0,7,0,0,11,0,0,0,0,10,0,0,0,1,0.131578947,,,0,,3,3,0
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,280,2472,2472,8TH/MAIN,W,0,0.177272727,,,,,0.164666667,0,1,36,3,7,0.579090909,0,0,0,0,20,540,0,16,0,4,49,8.686363636,0,0,0,9,0,0,0,0.733,0.184210526,37.538913,-77.437161,0,,15,15,0.2852928
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,290,3514,3514,Main/5th,W,0,0.246212121,,,,,0.013846154,0,0,36,3,5,0.755050505,0,0,0,0,3,540,0,0,0,3,46,11.32575758,0,0,0,8,0,0,0,0.133,0.131578947,37.540357,-77.439737,0,,15,15,0.39624
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,300,3412,3412,Main/1st,W,0,0.310227273,,,,,0,0,0,36,3,5,0.951363636,0,0,0,0,0,540,0,0,0,0,46,14.27045455,0,0,0,8,0,0,0,0,0.131578947,37.542502,-77.443305,0,,15,15,0.4992624
2018-09,SAT,AM Early,1,5,5:5,WEST,,,,,300,99999,3416,,,0,0,,,,,0.03,0,1,35,3,3,0,0,0,0,0,1,35,0,0,0,1,3,0,0,0,0,8,0,0,0,1,0.085714286,,,0,,1,1,0
